Subject, 15_523_KYE
Bluetooth Addr, 84EB1877B26F
Timestamp, 15/02/2016 3:37:00 PM
Sequence GUID, 0e81180e-a80d-4168-9b9b-b36615b6e07a
Record Directory, C:\Documents and Settings\All Users\Desktop\Active Chronics V2.3\Nimble Logs\Measurements\15_523_KYE-84EB1877B26F-0e81180e-a80d-4168-9b9b-b36615b6e07a-2016-02-15_03-37-00-PM
IMPEDANCE_COMPLIANCE_AONLY #2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_AONLY #3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_AONLY #4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_AONLY #5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_COMPLIANCE_BONLY #5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #0,8397.60068551842, , , ,10111.3967437875,10796.9151670951,97857.7549271637,12510.7112253642,11996.5724078835,9425.87832047986,10454.1559554413,113453.299057412,13538.9888603256,9768.63753213368,9083.11910882605,11825.1928020566,121850.899742931,9083.11910882605,12339.3316195373, ,122022.279348758,10454.1559554413, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #1,8226.22107969152, ,120651.242502142,9597.25792630677,9768.63753213368,10625.5355612682, ,12339.3316195373,11653.8131962296,9083.11910882605,10111.3967437875,114824.335904027,13196.2296486718,9597.25792630677,8911.73950299914,11482.4335904027,121850.899742931,8911.73950299914,12167.9520137104, ,121850.899742931,10282.7763496144, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #2,12836.9704749679,16431.3222079589, , , ,15233.2049636286,100813.008130081,16944.8010269576,16431.3222079589, ,14890.8857509628,117586.649550706,17971.7586649551,14377.4069319641, ,16431.3222079589,121865.639709029,13692.7685066324,16773.6414206247, ,122036.799315362,15062.0453572957, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #3,11653.8131962296,15081.4053127678,120651.242502142,13024.8500428449,13196.2296486718,14053.1276778063,99914.3101970866,15595.5441302485,15081.4053127678,12510.7112253642,13538.9888603256,115852.613538989,16623.8217652099,12853.470437018,12167.9520137104,14738.646101114,121850.899742931,12167.9520137104,15424.1645244216, ,121850.899742931,13538.9888603256, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #4,8054.84147386461,11482.4335904027,120651.242502142,9768.63753213368,9940.01713796058,10796.9151670951,96829.4772922022,12682.0908311911,12167.9520137104,9597.25792630677,10625.5355612682,109854.327335047,13710.3684661525,9940.01713796058, ,11996.5724078835,121850.899742931,9425.87832047986,12510.7112253642, ,121850.899742931,10796.9151670951, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_AONLY #5,7712.0822622108, ,120651.242502142,8911.73950299914,9083.11910882605,9768.63753213368,99400.1713796058,11311.0539845758,10796.9151670951,8226.22107969152,9254.49871465296,118766.066838046,12167.9520137104,8568.98029134533,7883.4618680377,10454.1559554413,121850.899742931,7883.4618680377,11139.6743787489, ,121850.899742931,9254.49871465296, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP145_V10_BONLY #0, , , , , , , , , , , , , , , , , , , , , , ,7350.42735042735,11111.1111111111,6837.60683760684,6324.78632478632,6666.66666666667,8888.88888888889,7692.30769230769,5128.20512820513,9401.7094017094,6324.78632478632,122393.162393162,10085.4700854701,9230.76923076923,10085.4700854701,121538.461538462,119658.11965812,85641.0256410256,9572.64957264957,9572.64957264957, ,122393.162393162,122564.102564103,
IMPEDANCE_MP145_V10_BONLY #1, , , , , , , , , , , , , , , , , , , , , , ,7359.86307231493,11125.3744116389,6846.38425331622,6332.9054343175,6504.06504065041,8900.29952931108,7702.18228498075, ,9413.7783483098,6332.9054343175,122550.27813436,10098.4167736414,9242.61874197689,16773.6414206247,121694.480102696,119640.564826701,85922.1223791185,9584.9379546427, , ,122550.27813436,122721.437740693,
IMPEDANCE_MP145_V10_BONLY #2, , , , , , , , , , , , , , , , , , , , , , ,7350.42735042735,10940.1709401709,6837.60683760684,6153.84615384615,6666.66666666667,8888.88888888889,7692.30769230769,5128.20512820513, ,6324.78632478632,122222.222222222,10085.4700854701,9230.76923076923,9401.7094017094,121538.461538462,119658.11965812,86153.8461538462,9572.64957264957,9572.64957264957, ,122393.162393162,122564.102564103,
IMPEDANCE_MP145_V10_BONLY #3, , , , , , , , , , , , , , , , , , , , , , ,7350.42735042735,11111.1111111111,6837.60683760684,6153.84615384615,6495.7264957265,8888.88888888889,7692.30769230769,5128.20512820513,9572.64957264957,6324.78632478632,122393.162393162,10085.4700854701,9230.76923076923,9230.76923076923,121538.461538462, ,86837.6068376068,9401.7094017094,9401.7094017094, ,122393.162393162,122393.162393162,
IMPEDANCE_MP145_V10_BONLY #4, , , , , , , , , , , , , , , , , , , , , , ,7359.86307231493, , , ,6504.06504065041,8900.29952931108,7702.18228498075,5134.78818998716,9413.7783483098, ,122550.27813436,10098.4167736414,9242.61874197689,9242.61874197689,121694.480102696,119982.884039367,85922.1223791185,9413.7783483098,9413.7783483098, ,122550.27813436,122721.437740693,
IMPEDANCE_MP145_V10_BONLY #5, , , , , , , , , , , , , , , , , , , , , , ,7359.86307231493,11125.3744116389,6846.38425331622,6161.7458279846,6504.06504065041,8900.29952931108, ,5134.78818998716,9413.7783483098,6332.9054343175, ,10098.4167736414,9242.61874197689,9242.61874197689,121694.480102696, ,86264.4415917843,9413.7783483098,9413.7783483098, ,122550.27813436,122721.437740693,
IMPEDANCE_MP25_V10_AONLY #0,6683.80462724936,8911.73950299914,98714.6529562982,8054.84147386461,7369.32305055698,8054.84147386461,72664.9528706084,9425.87832047986,9083.11910882605,7540.70265638389,7883.4618680377,77120.822622108,10282.7763496144,7883.4618680377,7540.70265638389,8911.73950299914,109340.188517566,7369.32305055698,8226.22107969152, ,108140.531276778, , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_AONLY #1, , ,100599.828620394, , , , , ,8911.73950299914,7369.32305055698,7712.0822622108,77977.7206512425,10111.3967437875,7883.4618680377,7369.32305055698, ,109340.188517566,7197.94344473008,8054.84147386461, ,108311.910882605,7197.94344473008, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_AONLY #2,6169.66580976864,8054.84147386461,100085.689802913,7369.32305055698,6683.80462724936,7369.32305055698,72493.5732647815,8740.35989717223,8397.60068551842,6855.18423307626,7197.94344473008, , , ,6683.80462724936,8054.84147386461,109511.568123393,6512.42502142245,7540.70265638389, ,108140.531276778, , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_AONLY #3,6855.18423307626,9083.11910882605,100257.06940874,8226.22107969152,7540.70265638389,8226.22107969152,73521.8508997429, ,9254.49871465296,7712.0822622108,8054.84147386461,78320.4798628963,10282.7763496144,8054.84147386461,7540.70265638389,9083.11910882605,109511.568123393,7540.70265638389,8397.60068551842, ,108311.910882605,7540.70265638389, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_AONLY #4,6341.04541559554,8397.60068551842,100085.689802913,7712.0822622108,7026.56383890317,7712.0822622108,72322.1936589546,9083.11910882605,8740.35989717223,7197.94344473008,7369.32305055698,77806.3410454156,9768.63753213368,7540.70265638389,7026.56383890317,8568.98029134533,109511.568123393,6855.18423307626,7883.4618680377, ,108311.910882605,6855.18423307626, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_AONLY #5,6169.66580976864,8397.60068551842,100257.06940874,7712.0822622108,7026.56383890317,7712.0822622108,73350.471293916, ,8740.35989717223,7026.56383890317,7369.32305055698,77292.2022279349,9768.63753213368,7540.70265638389,7026.56383890317,8397.60068551842,109511.568123393,6855.18423307626,7712.0822622108, ,108311.910882605,6855.18423307626, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP25_V10_BONLY #0, , , , , , , , , , , , , , , , , , , , , , ,5128.20512820513,8376.06837606838,5470.08547008547,4615.38461538462,5128.20512820513,6324.78632478632,5982.90598290598,3931.62393162393,7179.48717948718,4786.32478632479,116068.376068376,7179.48717948718,6324.78632478632,6837.60683760684,114188.034188034,76923.0769230769,61880.3418803419,6666.66666666667,6495.7264957265, ,114017.094017094,113675.213675214,
IMPEDANCE_MP25_V10_BONLY #1, , , , , , , , , , , , , , , , , , , , , , ,4957.26495726496,8205.12820512821,5299.1452991453,4444.44444444444,4957.26495726496,6324.78632478632,5811.96581196581,3589.74358974359,7008.54700854701,4615.38461538462, ,7008.54700854701,6153.84615384615,6837.60683760684,114188.034188034,77435.8974358974,62051.2820512821,6495.7264957265,6495.7264957265, ,113846.153846154, ,
IMPEDANCE_MP25_V10_BONLY #2, , , , , , , , , , , , , , , , , , , , , , ,5128.20512820513, , , ,5128.20512820513,6495.7264957265,5982.90598290598, ,7179.48717948718,4786.32478632479,116068.376068376,7179.48717948718,6324.78632478632,7008.54700854701,114188.034188034,77606.8376068376,62393.1623931624,6666.66666666667,6666.66666666667, ,114188.034188034,113846.153846154,
IMPEDANCE_MP25_V10_BONLY #3, , , , , , , , , , , , , , , , , , , , , , ,4957.26495726496,8205.12820512821,5299.1452991453,4444.44444444444,4957.26495726496,6324.78632478632,5811.96581196581,3589.74358974359,7008.54700854701,4615.38461538462,115726.495726496,7008.54700854701,6153.84615384615,6837.60683760684,114017.094017094,77264.9572649573, ,6495.7264957265,6495.7264957265, ,113846.153846154,113675.213675214,
IMPEDANCE_MP25_V10_BONLY #4, , , , , , , , , , , , , , , , , , , , , , , , ,5305.94779632007,4450.14976465554,4963.62858365426,6161.7458279846,5819.42661531878,3594.35173299101,6846.38425331622,4621.30937098845,116046.21309371,7017.54385964912,5990.58622165169,7531.02267864784,114163.457424048,77364.1420624732,62302.0967051776,6504.06504065041, , ,114163.457424048,113821.138211382,
IMPEDANCE_MP25_V10_BONLY #5, , , , , , , , , , , , , , , , , , , , , , ,4957.26495726496, , , ,4957.26495726496,6324.78632478632,5641.02564102564,3760.68376068376,7008.54700854701,4615.38461538462,115726.495726496,7008.54700854701,6153.84615384615,7521.36752136752,114017.094017094,77264.9572649573,62051.2820512821,6495.7264957265,6495.7264957265, ,114017.094017094,113675.213675214,
IMPEDANCE_MP280_V10_AONLY #0,8408.40840840841,12012.012012012,121664.521664522,9609.60960960961,10467.6104676105,11154.0111540112,119262.119262119, ,12183.6121836122,9094.80909480909,10639.2106392106,115658.515658516,13728.0137280137,9609.60960960961,8923.20892320892,12012.012012012,122865.722865723,8923.20892320892,12698.4126984127, ,122865.722865723,10982.410982411, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_AONLY #1,8911.73950299914,12682.0908311911,121679.520137104,10282.7763496144,11139.6743787489,11653.8131962296,118766.066838046,13538.9888603256,12853.470437018,9768.63753213368,11311.0539845758,115681.233933162,14395.8868894602,10282.7763496144,9425.87832047986,12682.0908311911,123050.556983719,9597.25792630677,13367.6092544987, ,122879.177377892,11653.8131962296, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_AONLY #2,8729.13992297818,12494.6512623021,121694.480102696,10098.4167736414,10783.055198973,11467.6936243047,118100.128369705,13179.2896876337,12494.6512623021,9584.9379546427,11125.3744116389,115532.734274711,14035.0877192982,10098.4167736414,9242.61874197689,12494.6512623021,123063.756953359,9413.7783483098,13179.2896876337, ,123063.756953359,11296.5340179718, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_AONLY #3,8568.98029134533, , , ,10796.9151670951,11482.4335904027,117909.168808912,13196.2296486718,12510.7112253642, ,10968.294772922,115509.854327335,14053.1276778063,9940.01713796058,9254.49871465296,12339.3316195373, ,9425.87832047986,13024.8500428449, ,123050.556983719, , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_AONLY #4,8740.35989717223,12510.7112253642,121679.520137104,10282.7763496144,10968.294772922,11482.4335904027,117909.168808912,13367.6092544987,12682.0908311911,9597.25792630677,11139.6743787489,115509.854327335,14224.5072836332,10111.3967437875,9425.87832047986,12510.7112253642,123050.556983719,9425.87832047986,13196.2296486718, ,122879.177377892,11482.4335904027, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_AONLY #5,8568.98029134533,12339.3316195373,121679.520137104,9940.01713796058,10796.9151670951,11311.0539845758,118594.687232219,13196.2296486718,12339.3316195373,9425.87832047986,10968.294772922,115509.854327335,14053.1276778063,9940.01713796058,9083.11910882605,12339.3316195373,123050.556983719,9254.49871465296,13024.8500428449, ,123050.556983719,11311.0539845758, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_BONLY #0, , , , , , , , , , , , , , , , , , , , , , ,9230.76923076923,12820.5128205128,8205.12820512821,7521.36752136752,8034.18803418803,10598.2905982906,9059.82905982906,6324.78632478632,11111.1111111111,7692.30769230769,122905.982905983,12136.7521367521,11282.0512820513,11111.1111111111,122222.222222222,120683.760683761, ,11282.0512820513,11282.0512820513, ,123076.923076923,123247.863247863,
IMPEDANCE_MP280_V10_BONLY #1, , , , , , , , , , , , , , , , , , , , , , ,9242.61874197689,12836.9704749679,8215.66110397946,7531.02267864784,7873.34189131365,10783.055198973,9071.45913564399,6332.9054343175,11125.3744116389, ,123234.916559692,12152.3320496363,11296.5340179718,11125.3744116389, ,120667.522464698,91056.9105691057,11296.5340179718,11296.5340179718, ,123063.756953359,123406.076166025,
IMPEDANCE_MP280_V10_BONLY #2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP280_V10_BONLY #3, , , , , , , , , , , , , , , , , , , , , , ,9230.76923076923,12820.5128205128,8205.12820512821,7692.30769230769,8034.18803418803,10598.2905982906, ,6324.78632478632,11111.1111111111,7692.30769230769,122905.982905983,11965.811965812,11282.0512820513,12136.7521367521,122222.222222222,120683.760683761,90940.170940171,11282.0512820513,11282.0512820513, ,122905.982905983,123247.863247863,
IMPEDANCE_MP280_V10_BONLY #4, , , , , , , , , , , , , , , , , , , , , , ,9401.7094017094,12991.452991453,8376.06837606838,7863.24786324786,8034.18803418803,10940.1709401709,9059.82905982906,6495.7264957265,11282.0512820513,7863.24786324786,123247.863247863,12307.6923076923,11452.9914529915,12478.6324786325,122393.162393162,120683.760683761,91282.0512820513,11452.9914529915,11452.9914529915, ,123247.863247863,123247.863247863,
IMPEDANCE_MP280_V10_BONLY #5, , , , , , , , , , , , , , , , , , , , , , ,9242.61874197689,12836.9704749679,8215.66110397946,7702.18228498075,7873.34189131365,10783.055198973,9071.45913564399,6332.9054343175,11125.3744116389,7702.18228498075,123234.916559692,11981.1724433034,11296.5340179718,12323.4916559692,122207.958921694,120667.522464698, ,11296.5340179718,11296.5340179718, ,123234.916559692,123406.076166025,
IMPEDANCE_MP400_V10_AONLY #0,9768.63753213368,13710.3684661525,121850.899742931,11311.0539845758,12167.9520137104,12853.470437018,119965.724078835,14567.2664952871,13881.7480719794,10796.9151670951,12339.3316195373,120308.483290488,15424.1645244216,11311.0539845758,10454.1559554413, ,123050.556983719,10625.5355612682,14224.5072836332, ,123050.556983719, , , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_AONLY #1,9940.01713796058, , , ,12167.9520137104,12853.470437018,120479.862896315,14567.2664952871,13881.7480719794,10796.9151670951,12510.7112253642,120308.483290488,15595.5441302485,11311.0539845758,10454.1559554413,13881.7480719794,123050.556983719,10625.5355612682,14224.5072836332, ,123050.556983719,12682.0908311911, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_AONLY #2,9425.87832047986,13196.2296486718,121850.899742931,10968.294772922,11825.1928020566,12510.7112253642,120137.103684662,14224.5072836332,13538.9888603256,10454.1559554413,11996.5724078835, ,15081.4053127678,10968.294772922,10111.3967437875,13367.6092544987,123050.556983719,10111.3967437875,13881.7480719794, ,123050.556983719,12167.9520137104, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_AONLY #3,10625.5355612682, , , ,13024.8500428449,13538.9888603256,120308.483290488,15424.1645244216,14738.646101114,11482.4335904027, ,120137.103684662,16281.0625535561,11996.5724078835,11139.6743787489,14567.2664952871,123050.556983719,11311.0539845758,14910.0257069409, ,123050.556983719,13196.2296486718, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_AONLY #4,9425.87832047986,13196.2296486718,121850.899742931,10796.9151670951, , , ,14224.5072836332,13538.9888603256,10282.7763496144,11996.5724078835,120137.103684662,15081.4053127678,10796.9151670951,9940.01713796058,13367.6092544987,123050.556983719,10111.3967437875,13881.7480719794, ,123050.556983719,12167.9520137104, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_AONLY #5,9425.87832047986,13196.2296486718,121850.899742931,10968.294772922,11825.1928020566,12339.3316195373,120137.103684662,14224.5072836332,13538.9888603256, ,11996.5724078835,120137.103684662,15081.4053127678, ,9940.01713796058,13367.6092544987,123050.556983719,10111.3967437875,13881.7480719794, ,123050.556983719,12339.3316195373, , , , , , , , , , , , , , , , , , , , , , ,
IMPEDANCE_MP400_V10_BONLY #0, , , , , , , , , , , , , , , , , , , , , , ,10440.7359863072,13863.9281129653,9242.61874197689,8729.13992297818,9071.45913564399,11981.1724433034, ,7359.86307231493,12152.3320496363,8729.13992297818,123234.916559692,13350.4492939666,12323.4916559692,12665.810868635,122379.118528027,121009.841677364,93453.1450577664,12494.6512623021,12494.6512623021, ,123234.916559692,123406.076166025,
IMPEDANCE_MP400_V10_BONLY #1, , , , , , , , , , , , , , , , , , , , , , ,10454.1559554413, , , ,9083.11910882605,11996.5724078835,10111.3967437875,7369.32305055698,12339.3316195373,8740.35989717223,123393.316195373,13367.6092544987,12510.7112253642,12682.0908311911,122365.038560411,120994.001713796,93573.264781491,12510.7112253642,12510.7112253642, ,123393.316195373,123564.6958012,
IMPEDANCE_MP400_V10_BONLY #2, , , , , , , , , , , , , , , , , , , , , , ,10598.2905982906,14188.0341880342,9401.7094017094,8717.94871794872,9230.76923076923,11965.811965812,10256.4102564103, ,12478.6324786325,8717.94871794872,123247.863247863,13504.2735042735,12649.5726495726,12820.5128205128,122393.162393162,120854.700854701,93333.3333333333,12649.5726495726,12649.5726495726, ,123247.863247863,123418.803418803,
IMPEDANCE_MP400_V10_BONLY #3, , , , , , , , , , , , , , , , , , , , , , ,10427.3504273504,14017.094017094,9230.76923076923,8547.00854700855,9059.82905982906,11965.811965812,10085.4700854701,7350.42735042735,12307.6923076923,8717.94871794872,123076.923076923,13333.3333333333,12478.6324786325,12820.5128205128, ,120683.760683761,93162.3931623932,12478.6324786325,12478.6324786325, ,123076.923076923, ,
IMPEDANCE_MP400_V10_BONLY #4, , , , , , , , , , , , , , , , , , , , , , ,10440.7359863072, , , ,9071.45913564399,11981.1724433034,9927.25716730852,7359.86307231493,12323.4916559692,8900.29952931108,123234.916559692,13350.4492939666,12494.6512623021,14719.7261446299,122379.118528027,120838.682071031,93281.9854514335,12494.6512623021,12494.6512623021, ,123234.916559692,123234.916559692,
IMPEDANCE_MP400_V10_BONLY #5, , , , , , , , , , , , , , , , , , , , , , ,10611.8955926401,14035.0877192982, , , ,11981.1724433034,10098.4167736414,7359.86307231493,12323.4916559692,8729.13992297818,123234.916559692,13350.4492939666,12494.6512623021,12494.6512623021,122379.118528027,121009.841677
